"","Company","debt","assets","bps","ni_bef_tax","ni_aft_tax","shares_out","revenue","rnd","roa","Year","esg_score","esg_comb_score","esgc_score","Quarter_year","Price","Date","Sector","nips","ltda","rdps","weights_sum","primary_csr_score","weights_sum_sec","secondary_csr_score"
"1472","CRM.N",1166544000,6513709000,1.12,-53943000,-67721000,5.9e+08,892633000,131939000,-1.12,2013,41.63688476,41.63688476,100,2013.2,38.18,2013-04-30,"Software & IT Services",-0.114781355932203,0.17909059185788,0.223625423728814,0.77,46.8964701068831,0.23,57.1528751769565
"1473","CRM.N",0,5528956000,0.99,-26043000,-20844000,585626620,834681000,121187000,-0.41,2013,41.63688476,41.63688476,100,2013.1,44.7075,2013-01-31,"Software & IT Services",-0.0355926443371034,0,0.206935606854757,0.77,46.8964701068831,0.23,57.1528751769565
"1474","CRM.N",0,4642290000,0.47,-62851000,-220297000,5.68e+08,788398000,114074000,-4.84,2012,46.52191946,46.52191946,100,2012.4,42.025,2012-10-31,"Software & IT Services",-0.387846830985915,0,0.200834507042254,0.77,48.0221823905195,0.23,52.4435586530435
"1475","CRM.N",0,4453570000,1.48,-14032000,-9829000,5.56e+08,731649000,99442000,-0.23,2012,46.52191946,46.52191946,100,2012.3,38.1725,2012-07-31,"Software & IT Services",-0.0176780575539568,0,0.178852517985611,0.77,48.0221823905195,0.23,52.4435586530435
"1476","CRM.N",502326000,4156092000,1.33,-24868000,-19475000,5.52e+08,695467000,94776000,-0.47,2012,46.52191946,46.52191946,100,2012.2,34.565,2012-04-30,"Software & IT Services",-0.0352807971014493,0.120864985664417,0.171695652173913,0.77,48.0221823905195,0.23,52.4435586530435
"1477","CRM.N",0,4164154000,1.01,-7535000,-4078000,548146160,631913000,80613000,-0.11,2012,46.52191946,46.52191946,100,2012.1,38.6275,2012-01-31,"Software & IT Services",-0.00743962157830313,0,0.147064790164725,0.77,48.0221823905195,0.23,52.4435586530435
"1478","CRM.N",0,3511278000,0.93,-8850000,-3756000,5.44e+08,584260000,76049000,-0.11,2011,43.69527291,43.69527291,100,2011.4,25.365,2011-10-31,"Software & IT Services",-0.00690441176470588,0,0.139795955882353,0.77,45.4176667920779,0.23,54.1526855626087
"1479","CRM.N",0,3421328000,0.9,-17713000,-4268000,5.42e+08,546002000,73393000,-0.13,2011,43.69527291,43.69527291,100,2011.3,28.57,2011-07-31,"Software & IT Services",-0.00787453874538745,0,0.135411439114391,0.77,45.4176667920779,0.23,54.1526855626087
"1480","CRM.N",0,3128068000,1.28,781000,530000,535600000,504364000,65292000,0.02,2011,43.69527291,43.69527291,100,2011.2,37.245,2011-04-30,"Software & IT Services",0.000989544436146378,0,0.121904406273338,0.77,45.4176667920779,0.23,54.1526855626087
"1481","CRM.N",472538000,3091165000,1.34,4379000,10870000,531684590,456867000,57530000,0.37,2011,43.69527291,43.69527291,100,2011.1,33.395,2011-01-31,"Software & IT Services",0.0204444518506733,0.15286728466452,0.108203248847216,0.77,45.4176667920779,0.23,54.1526855626087
"1482","CRM.N",466847000,2740694000,1.77,38560000,22368000,525600000,429087000,47305000,0.82,2010,38.80229828,38.80229828,100,2010.4,33,2010-10-31,"Software & IT Services",0.0425570776255708,0.170338972537613,0.090001902587519,0.77,41.8877764521428,0.23,37.0186572121739
"1483","CSCO.OQ",1.4497e+10,9.2492e+10,-0.3,3.686e+09,2.926e+09,4.241e+09,1.3159e+10,1.666e+09,3.08,2019,87.68434697,75.09217349,62.5,2019.4,47.96,2019-10-26,"Technology Equipment",0.689931619900967,0.156737880032868,0.392831879273756,0.64,81.547637344375,0.36,96.4216272438889
"1484","CSCO.OQ",1.4475e+10,9.7793e+10,-0.51,3.704e+09,3.02e+09,4.25e+09,1.3428e+10,1.753e+09,3.1,2019,87.68434697,75.09217349,62.5,2019.3,49.41,2019-07-27,"Technology Equipment",0.710588235294118,0.148016729213747,0.412470588235294,0.64,81.547637344375,0.36,96.4216272438889
"1485","CSCO.OQ",1.5921e+10,9.7287e+10,0.2,3.615e+09,3.044e+09,4.313e+09,1.2958e+10,1.659e+09,3.05,2019,87.68434697,75.09217349,62.5,2019.2,54.73,2019-04-27,"Technology Equipment",0.705773243681892,0.163649819605908,0.384651054950151,0.64,81.547637344375,0.36,96.4216272438889
"1486","CSCO.OQ",1.5893e+10,1.02462e+11,1.18,3.343e+09,2.88e+09,4.424e+09,1.2446e+10,1.557e+09,2.77,2019,87.68434697,75.09217349,62.5,2019.1,53.99,2019-01-26,"Technology Equipment",0.650994575045208,0.155111163162929,0.351943942133816,0.64,81.547637344375,0.36,96.4216272438889
"1487","CSCO.OQ",1.8323e+10,1.05429e+11,1.71,3.909e+09,3.549e+09,4.517e+09,1.3072e+10,1.608e+09,3.31,2018,87.35811994,70.95178724,54.54545455,2018.4,43.33,2018-10-27,"Technology Equipment",0.785698472437458,0.173794686471464,0.35598848793447,0.64,81.6160255748437,0.36,96.2053241930555
"1488","CSCO.OQ",2.0331e+10,1.08784e+11,1.94,3.592e+09,3.103e+09,4.614e+09,1.2844e+10,1.626e+09,2.79,2018,87.35811994,70.95178724,54.54545455,2018.3,48.65,2018-07-28,"Technology Equipment",0.672518422193325,0.186893293131343,0.352405721716515,0.64,81.6160255748437,0.36,96.2053241930555
"1489","CSCO.OQ",2.0336e+10,1.14008e+11,2.6,3.253e+09,2.691e+09,4.734e+09,1.2463e+10,1.59e+09,2.19,2018,87.35811994,70.95178724,54.54545455,2018.2,43.03,2018-04-28,"Technology Equipment",0.568441064638783,0.17837344747737,0.335868187579214,0.64,81.6160255748437,0.36,96.2053241930555
"1490","CSCO.OQ",2.5625e+10,1.3151e+11,3.93,3.232e+09,2.322e+09,4.868e+09,1.1887e+10,1.549e+09,1.77,2018,87.35811994,70.95178724,54.54545455,2018.1,42.89,2018-01-27,"Technology Equipment",0.476992604765818,0.194852102501711,0.318200493015612,0.64,81.6160255748437,0.36,96.2053241930555
"1491","CSCO.OQ",2.5684e+10,1.30522e+11,6.59,2.962e+09,2.394e+09,4.951e+09,1.2136e+10,1.567e+09,1.84,2017,86.59201672,46.07378614,5.555555556,2017.4,38.3,2017-10-28,"Technology Equipment",0.483538679054736,0.196779087050459,0.316501716824884,0.64,81.4999938454687,0.36,95.2928289552778
"1492","CSCO.OQ",2.5725e+10,1.29818e+11,6.79,3.18e+09,2.424e+09,4.983e+09,1.2133e+10,1.499e+09,1.9,2017,86.59201672,46.07378614,5.555555556,2017.3,33.63,2017-07-29,"Technology Equipment",0.486453943407586,0.198162042243757,0.300822797511539,0.64,81.4999938454687,0.36,95.2928289552778
"1493","CSCO.OQ",2.8222e+10,1.2595e+11,6.64,3.191e+09,2.515e+09,4.998e+09,1.194e+10,1.507e+09,1.99,2017,86.59201672,46.07378614,5.555555556,2017.2,31.3,2017-04-29,"Technology Equipment",0.503201280512205,0.224073044859071,0.301520608243297,0.64,81.4999938454687,0.36,95.2928289552778
"1494","CSCO.OQ",3.0471e+10,1.26248e+11,6.96,2.963e+09,2.348e+09,5.007e+09,1.158e+10,1.508e+09,1.86,2017,86.59201672,46.07378614,5.555555556,2017.1,33.8,2017-01-28,"Technology Equipment",0.468943479129219,0.241358278943033,0.301178350309567,0.64,81.4999938454687,0.36,95.2928289552778
"1495","CSCO.OQ",3.0634e+10,1.26287e+11,6.82,2.953e+09,2.322e+09,5.024e+09,1.2352e+10,1.545e+09,1.87,2016,86.38213269,71.76249492,57.14285714,2016.4,30.22,2016-10-29,"Technology Equipment",0.46218152866242,0.24257445342751,0.307523885350318,0.64,81.1373561157812,0.36,95.9927203340278
"1496","CSCO.OQ",2.4483e+10,1.21652e+11,6.85,3.394e+09,2.813e+09,5.029e+09,1.2638e+10,1.601e+09,2.34,2016,86.38213269,71.76249492,57.14285714,2016.3,31.72,2016-07-30,"Technology Equipment",0.559355736726983,0.201254397790419,0.318353549413402,0.64,81.1373561157812,0.36,95.9927203340278
"1497","CSCO.OQ",2.4431e+10,1.18654e+11,6.53,3.083e+09,2.349e+09,5.034e+09,1.2e+10,1.626e+09,2.03,2016,86.38213269,71.76249492,57.14285714,2016.2,28.69,2016-04-30,"Technology Equipment",0.466626936829559,0.205901191700238,0.32300357568534,0.64,81.1373561157812,0.36,95.9927203340278
"1498","CSCO.OQ",2.1591e+10,1.12642e+11,6.65,3.306e+09,3.147e+09,5.052e+09,1.1927e+10,1.509e+09,2.8,2016,86.38213269,71.76249492,57.14285714,2016.1,28.47,2016-01-23,"Technology Equipment",0.6229216152019,0.191678059693542,0.298693586698337,0.64,81.1373561157812,0.36,95.9927203340278
"1499","CSCO.OQ",2.1594e+10,1.11773e+11,6.45,3.137e+09,2.43e+09,5.082e+09,1.2682e+10,1.56e+09,2.16,2015,85.08646097,85.08646097,100,2015.4,27.155,2015-10-24,"Technology Equipment",0.478158205430933,0.193195136571444,0.306965761511216,0.64,80.5979029457812,0.36,94.3352472191667
"1500","CSCO.OQ",2.1457e+10,1.13373e+11,6.46,2.933e+09,2.319e+09,5.085e+09,1.2843e+10,1.548e+09,2.11,2015,85.08646097,85.08646097,100,2015.3,26.25,2015-07-25,"Technology Equipment",0.456047197640118,0.189260229507908,0.304424778761062,0.64,80.5979029457812,0.36,94.3352472191667
"1501","CSCO.OQ",1.6586e+10,1.06212e+11,6.24,3.035e+09,2.437e+09,5.093e+09,1.2137e+10,1.547e+09,2.31,2015,85.08646097,85.08646097,100,2015.2,27.46,2015-04-25,"Technology Equipment",0.478499901826036,0.156159379354499,0.303750245434911,0.64,80.5979029457812,0.36,94.3352472191667
"1502","CSCO.OQ",1.9667e+10,1.04922e+11,5.99,2.873e+09,2.397e+09,5.107e+09,1.1936e+10,1.529e+09,2.29,2015,85.08646097,85.08646097,100,2015.1,27.525,2015-01-24,"Technology Equipment",0.469355786175837,0.187444006023522,0.299392990013707,0.64,80.5979029457812,0.36,94.3352472191667
"1503","CSCO.OQ",1.9615e+10,1.03978e+11,5.73,2.36e+09,1.828e+09,5.109e+09,1.2245e+10,1.583e+09,1.75,2014,85.61657129,80.30828565,75,2014.4,27.815,2014-10-25,"Technology Equipment",0.357799960853396,0.188645675046644,0.309845370914073,0.64,79.7782783203125,0.36,95.6793488504167
"1504","CSCO.OQ",2.0337e+10,1.0507e+11,5.7,2.778e+09,2.247e+09,5.107e+09,1.2357e+10,1.593e+09,2.17,2014,85.61657129,80.30828565,75,2014.3,25.17,2014-07-26,"Technology Equipment",0.43998433522616,0.19355667650138,0.311924809085569,0.64,79.7782783203125,0.36,95.6793488504167
"1505","CSCO.OQ",2.0384e+10,1.01856e+11,5.52,2.642e+09,2.181e+09,5.116e+09,1.1545e+10,1.565e+09,2.18,2014,85.61657129,80.30828565,75,2014.2,24.85,2014-04-26,"Technology Equipment",0.426309616888194,0.200125667609174,0.305903049257232,0.64,79.7782783203125,0.36,95.6793488504167
"1506","CSCO.OQ",1.2385e+10,9.8427e+10,5.45,1.755e+09,1.429e+09,5.191e+09,1.1155e+10,1.412e+09,1.43,2014,85.61657129,80.30828565,75,2014.1,22.41,2014-01-25,"Technology Equipment",0.275284145636679,0.125829294807319,0.272009246773261,0.64,79.7782783203125,0.36,95.6793488504167
"1507","CSCO.OQ",1.2947e+10,1.00741e+11,5.84,2.54e+09,1.996e+09,5.351e+09,1.2085e+10,1.724e+09,1.98,2013,83.10482453,52.26669798,21.42857143,2013.4,22.45,2013-10-26,"Technology Equipment",0.373014389833676,0.128517683961843,0.32218276957578,0.64,80.2968399076562,0.36,90.0524835031945
"1508","CSCO.OQ",1.2928e+10,1.01191e+11,6.27,2.871e+09,2.27e+09,5.389e+09,1.2417e+10,1.517e+09,2.29,2013,83.10482453,52.26669798,21.42857143,2013.3,23.42,2013-07-27,"Technology Equipment",0.421228428279829,0.127758397485942,0.281499350528855,0.64,80.2968399076562,0.36,90.0524835031945
"1509","CSCO.OQ",1.2956e+10,9.7084e+10,5.97,2.945e+09,2.478e+09,5.315e+09,1.2216e+10,1.542e+09,2.56,2013,83.10482453,52.26669798,21.42857143,2013.2,24.31,2013-04-27,"Technology Equipment",0.466227657572907,0.133451444110255,0.290122295390405,0.64,80.2968399076562,0.36,90.0524835031945
"1510","CSCO.OQ",1.6254e+10,9.6378e+10,5.75,2.78e+09,3.143e+09,5.323e+09,1.2098e+10,1.452e+09,3.33,2013,83.10482453,52.26669798,21.42857143,2013.1,20.91,2013-01-26,"Technology Equipment",0.590456509487131,0.168648446740957,0.272778508359947,0.64,80.2968399076562,0.36,90.0524835031945
"1511","CSCO.OQ",1.6272e+10,9.2643e+10,5.42,2.631e+09,2.092e+09,5.311e+09,1.1876e+10,1.431e+09,2.27,2012,81.06322708,81.06322708,85,2012.4,19.65,2012-10-27,"Technology Equipment",0.393899453963472,0.175641980505813,0.269440783279985,0.64,79.2843824904687,0.36,85.8574601648611
"1512","CSCO.OQ",1.6297e+10,9.1759e+10,6.1,2.386e+09,1.917e+09,5.298e+09,1.169e+10,1.416e+09,2.1,2012,81.06322708,81.06322708,85,2012.3,19.09,2012-07-28,"Technology Equipment",0.361834654586636,0.177606556305104,0.26727066817667,0.64,79.2843824904687,0.36,85.8574601648611
"1513","CSCO.OQ",1.6286e+10,9.1154e+10,5.98,2.779e+09,2.165e+09,5.383e+09,1.1588e+10,1.358e+09,2.4,2012,81.06322708,81.06322708,85,2012.2,17.17,2012-04-28,"Technology Equipment",0.402192086197288,0.178664677359194,0.252275682704811,0.64,79.2843824904687,0.36,85.8574601648611
"1514","CSCO.OQ",1.6299e+10,8.9259e+10,5.61,2.749e+09,2.182e+09,5.378e+09,1.1527e+10,1.339e+09,2.48,2012,81.06322708,81.06322708,85,2012.1,21.15,2012-01-28,"Technology Equipment",0.40572703607289,0.182603434947736,0.248977314986984,0.64,79.2843824904687,0.36,85.8574601648611
"1515","CSCO.OQ",1.6264e+10,8.6964e+10,5.21,2.245e+09,1.777e+09,5.371e+09,1.1256e+10,1.375e+09,2.04,2011,82.49792299,44.02673927,5.555555556,2011.4,18.08,2011-10-29,"Technology Equipment",0.330850865760566,0.187019916287199,0.256004468441631,0.64,79.1504000595312,0.36,88.0851075106944
"1516","CSCO.OQ",1.6234e+10,8.7095e+10,5.13,1.467e+09,1.232e+09,5.435e+09,1.1195e+10,1.484e+09,1.43,2011,82.49792299,44.02673927,5.555555556,2011.3,15.49,2011-07-30,"Technology Equipment",0.226678932842686,0.186394167288593,0.273045078196872,0.64,79.1504000595312,0.36,88.0851075106944
"1517","CSCO.OQ",1.6168e+10,8.535e+10,5.01,2.203e+09,1.807e+09,5.501e+09,1.0866e+10,1.43e+09,2.16,2011,82.49792299,44.02673927,5.555555556,2011.2,15.61,2011-04-30,"Technology Equipment",0.328485729867297,0.189431751611013,0.259952735866206,0.64,79.1504000595312,0.36,88.0851075106944
"1518","CSCO.OQ",1.2152e+10,8.1981e+10,4.72,1.73e+09,1.521e+09,5.533e+09,1.0407e+10,1.478e+09,1.88,2011,82.49792299,44.02673927,5.555555556,2011.1,17.15,2011-01-29,"Technology Equipment",0.274896078076993,0.148229467803515,0.26712452557383,0.64,79.1504000595312,0.36,88.0851075106944
"1519","CSCO.OQ",1.2214e+10,8.0015e+10,4.44,2.425e+09,1.93e+09,5.577e+09,1.075e+10,1.431e+09,2.4,2010,86.17445595,72.25389464,58.33333333,2010.4,20.23,2010-10-30,"Technology Equipment",0.346064192218038,0.152646378803974,0.256589564281872,0.64,84.7784023642187,0.36,88.8343396125
"1520","CTVA.N",1.15e+08,4.2397e+10,3.55,-1.87e+08,-4.2e+07,748577000,2.983e+09,2.9e+08,-0.1,2019,42.59045912,42.59045912,100,2019.4,29.56,2019-12-31,"Consumer Non-Cyclicals",-0.0561064526428143,0.00271245607000495,0.387401696819432,0.765,43.297244800915,0.235,28.5852605621277
"1521","CTVA.N",1.16e+08,4.3235e+10,4.25,-6.31e+08,-5.27e+08,748390000,1.911e+09,2.89e+08,-1.21,2019,42.59045912,42.59045912,100,2019.3,28,2019-09-30,"Consumer Non-Cyclicals",-0.704178302756584,0.00268301144905748,0.386162295060062,0.765,43.297244800915,0.235,28.5852605621277
"1522","CTXS.OQ",742926000,4388926000,-8.22,175959000,207113000,130067000,809823000,128165000,4.92,2019,46.09050955,46.09050955,77.16049383,2019.4,110.9,2019-12-31,"Software & IT Services",1.59235624716492,0.169272847161242,0.985376767358361,0.77,51.282500183987,0.23,64.03183837
"1523","CTXS.OQ",742704000,4031093000,-9.27,108114000,270857000,129888000,732901000,126420000,6.8,2019,46.09050955,46.09050955,77.16049383,2019.3,96.52,2019-09-30,"Software & IT Services",2.08531196107416,0.184243826674304,0.97330007390983,0.77,51.282500183987,0.23,64.03183837
"1524","CTXS.OQ",742482000,3935196000,-11.02,107243000,93495000,130483000,748697000,134029000,2.05,2019,46.09050955,46.09050955,77.16049383,2019.2,98.14,2019-06-30,"Software & IT Services",0.716530122697976,0.188677260294023,1.02717595395569,0.77,51.282500183987,0.23,64.03183837
"1525","CTXS.OQ",743263000,5167456000,-10.64,118184000,110348000,131900000,719143000,130263000,2.14,2019,46.09050955,46.09050955,77.16049383,2019.1,99.66,2019-03-31,"Software & IT Services",0.836603487490523,0.143835380504449,0.987589082638362,0.77,51.282500183987,0.23,64.03183837
"1526","CTXS.OQ",749935000,5136049000,-10.79,187624000,139418000,131434000,801870000,116934000,2.64,2018,47.85560583,47.85560583,100,2018.4,102.46,2018-12-31,"Software & IT Services",1.06074531704125,0.146013988573707,0.889678469802334,0.77,46.1645478574935,0.23,58.3303465604348
"1527","CTXS.OQ",760837000,5436527000,-7.7,159415000,158857000,134659000,732476000,111557000,2.94,2018,47.85560583,47.85560583,100,2018.3,111.16,2018-09-30,"Software & IT Services",1.17969834916344,0.139949088820859,0.828440728061251,0.77,46.1645478574935,0.23,58.3303465604348
"1528","CTXS.OQ",769358000,5366062000,-8.63,131470000,106833000,135418000,742365000,112943000,2.03,2018,47.85560583,47.85560583,100,2018.2,104.84,2018-06-30,"Software & IT Services",0.788912847627346,0.143374787693471,0.834032403373259,0.77,46.1645478574935,0.23,58.3303465604348
"1529","CTXS.OQ",2137418000,5137477000,-9.44,150946000,144259000,137144000,697192000,98550000,2.63,2018,47.85560583,47.85560583,100,2018.1,92.8,2018-03-31,"Software & IT Services",1.05187977600187,0.416044295672759,0.718587761768652,0.77,46.1645478574935,0.23,58.3303465604348
"1530","CTXS.OQ",2127474000,5820176000,-5.32,182123000,145511000,143707000,777857000,99323000,2.57,2017,42.24519817,42.24519817,100,2017.4,88,2017-12-31,"Software & IT Services",1.01255332029755,0.365534306866322,0.691149352501966,0.77,41.0522528612727,0.23,57.0574410726087
"1531","CTXS.OQ",1376673000,5499396000,1.4,133841000,126720000,150629000,690925000,107113000,2.32,2017,42.24519817,42.24519817,100,2017.3,76.82,2017-09-30,"Software & IT Services",0.841272264968897,0.250331672787339,0.711104767342278,0.77,41.0522528612727,0.23,57.0574410726087
"1532","CTXS.OQ",1367092000,5430909000,0.51,114353000,108829000,151204000,693227000,106696000,2.02,2017,42.24519817,42.24519817,100,2017.2,79.58,2017-06-30,"Software & IT Services",0.71974947752705,0.251724343015138,0.705642707864871,0.77,41.0522528612727,0.23,57.0574410726087
"1533","CTXS.OQ",1357580000,5360566000,-0.55,120029000,70325000,151132000,662677000,102669000,1.2,2017,42.24519817,42.24519817,100,2017.1,83.39,2017-03-31,"Software & IT Services",0.465321705528942,0.253253107974046,0.679333298044094,0.77,41.0522528612727,0.23,57.0574410726087
"1534","CTXS.OQ",79495000,6390227000,5.43,192228000,178575000,156299000,734584000,90749000,2.9,2016,42.3295746,42.3295746,100,2016.4,71.11657059,2016-12-31,"Software & IT Services",1.14252170519325,0.0124400901564217,0.580611520227257,0.77,40.7736432514026,0.23,58.9023621786957
"1535","CTXS.OQ",87841000,5922503000,0.89,122062000,111737000,155687000,668736000,101741000,1.92,2016,42.3295746,42.3295746,100,2016.3,67.85974858,2016-09-30,"Software & IT Services",0.717702826825618,0.0148317358387155,0.65349708068111,0.77,40.7736432514026,0.23,58.9023621786957
"1536","CTXS.OQ",1329478000,5714214000,0.12,126635000,106289000,155071000,673987000,100651000,1.89,2016,42.3295746,42.3295746,100,2016.2,63.77478601,2016-06-30,"Software & IT Services",0.685421516595624,0.232661569902702,0.649063977145953,0.77,40.7736432514026,0.23,58.9023621786957
"1537","CTXS.OQ",1320240000,5518689000,-1.14,86845000,73254000,154547000,658773000,102232000,1.33,2016,42.3295746,42.3295746,100,2016.1,62.57238962,2016-03-31,"Software & IT Services",0.473991730670929,0.239230730341934,0.661494561524973,0.77,40.7736432514026,0.23,58.9023621786957
"1538","CTXS.OQ",1311071000,5467517000,-1.77,-35098000,27046000,153817000,275323000,56985000,0.5,2015,47.30689402,47.30689402,100,2015.4,60.23926285,2015-12-31,"Software & IT Services",0.175832320224683,0.239792761503988,0.370472704577517,0.77,40.2937533917143,0.23,52.6367169852174
"1539","CTXS.OQ",1316892000,5405483000,-1.52,53358000,55925000,157125000,813270000,139128000,1.03,2015,47.30689402,47.30689402,100,2015.3,55.16690192,2015-09-30,"Software & IT Services",0.355926809864757,0.24362152281304,0.88546062052506,0.77,40.2937533917143,0.23,52.6367169852174
"1540","CTXS.OQ",1308852000,5501975000,-1.21,110727000,103275000,160142000,796759000,140203000,1.89,2015,47.30689402,47.30689402,100,2015.2,55.86763624,2015-06-30,"Software & IT Services",0.644896404441059,0.237887667610267,0.875491751070925,0.77,40.2937533917143,0.23,52.6367169852174
"1541","CTXS.OQ",1300872000,5454636000,-1.06,35597000,28887000,160092000,760802000,144641000,0.53,2015,47.30689402,47.30689402,100,2015.1,50.85897843,2015-03-31,"Software & IT Services",0.180439997001724,0.238489241078598,0.903486745121555,0.77,40.2937533917143,0.23,52.6367169852174
"1542","CTXS.OQ",1292953000,5512007000,-0.09,107701000,95228000,160776000,851483000,141947000,1.77,2014,49.82981683,49.82981683,100,2014.4,50.8032382,2014-12-31,"Software & IT Services",0.592302333681644,0.234570275400594,0.88288674926606,0.77,43.6771819652727,0.23,40.6030855543478
"1543","CTXS.OQ",1285092000,5231477000,-0.62,48222000,47532000,163575000,758994000,137877000,0.91,2014,49.82981683,49.82981683,100,2014.3,56.80725726,2014-09-30,"Software & IT Services",0.29058230169647,0.245646114854371,0.842897753324163,0.77,43.6771819652727,0.23,40.6030855543478
"1544","CTXS.OQ",1277289000,5249216000,-0.8,51028000,53024000,164145000,781560000,140375000,1.01,2014,49.82981683,49.82981683,100,2014.2,49.80787695,2014-06-30,"Software & IT Services",0.323031466081818,0.243329480059498,0.855189009717019,0.77,43.6771819652727,0.23,40.6030855543478
"1545","CTXS.OQ",0,5269473000,6.19,68755000,55939000,184640000,750819000,133618000,1.07,2014,49.82981683,49.82981683,100,2014.1,45.73087727,2014-03-31,"Software & IT Services",0.302962521663778,0,0.723667677642981,0.77,43.6771819652727,0.23,40.6030855543478
"1546","CTXS.OQ",0,5212249000,5.68,162018000,138644000,183289000,802420000,126498000,2.68,2013,48.50728671,48.50728671,100,2013.4,50.36527925,2013-12-31,"Software & IT Services",0.75642291681443,0,0.690155983174113,0.77,42.9179738328571,0.23,37.3249815765217
"1547","CTXS.OQ",0,5123989000,5.87,90805000,76730000,187229000,712731000,127049000,1.52,2013,48.50728671,48.50728671,100,2013.3,56.22596629,2013-09-30,"Software & IT Services",0.409818991716027,0,0.67857543436113,0.77,42.9179738328571,0.23,37.3249815765217
"1548","CTXS.OQ",0,4996011000,5.11,77263000,64461000,186787000,730384000,132299000,1.31,2013,48.50728671,48.50728671,100,2013.2,48.04011537,2013-06-30,"Software & IT Services",0.345104316681568,0,0.708288050024895,0.77,42.9179738328571,0.23,37.3249815765217
"1549","CTXS.OQ",0,4848339000,4.5,57804000,59688000,186990000,672899000,130492000,1.24,2013,48.50728671,48.50728671,100,2013.1,57.46021424,2013-03-31,"Software & IT Services",0.319204235520616,0,0.697855500294133,0.77,42.9179738328571,0.23,37.3249815765217
"1550","CTXS.OQ",0,4489153000,5.12,90898000,78245000,186968000,641422000,114713000,1.77,2012,51.11662244,51.11662244,100,2012.3,60.97184873,2012-09-30,"Software & IT Services",0.41849407385221,0,0.613543494073852,0.77,44.8045073548052,0.23,37.6609314408696
"1551","CTXS.OQ",0,4329016000,6.85,85545000,92006000,186723000,615210000,110028000,2.17,2012,51.11662244,51.11662244,100,2012.2,66.84049866,2012-06-30,"Software & IT Services",0.492740583645293,0,0.589257884674089,0.77,44.8045073548052,0.23,37.6609314408696
"1552","CTXS.OQ",0,4151118000,6.37,84550000,68267000,185871000,589495000,103622000,1.65,2012,51.11662244,51.11662244,100,2012.1,62.83516499,2012-03-31,"Software & IT Services",0.367281609288162,0,0.557494176068349,0.77,44.8045073548052,0.23,37.6609314408696
"1553","CTXS.OQ",0,4099541000,6.18,138546000,108699000,185814000,619366000,102076000,2.72,2011,45.42454317,45.42454317,100,2011.4,48.35066808,2011-12-31,"Software & IT Services",0.584988214020472,0,0.5493450439687,0.77,41.8178306773766,0.23,39.035988866087
"1554","CTXS.OQ",0,3882864000,6.56,102818000,92176000,186269000,565348000,96676000,2.38,2011,45.42454317,45.42454317,100,2011.3,43.42163917,2011-09-30,"Software & IT Services",0.494854216214185,0,0.519012825537261,0.77,41.8178306773766,0.23,39.035988866087
"1555","CTXS.OQ",0,3869689000,7.62,100678000,81408000,188021000,530790000,91374000,2.14,2011,45.42454317,45.42454317,100,2011.2,63.70312,2011-06-30,"Software & IT Services",0.432972912600188,0,0.485977630158333,0.77,41.8178306773766,0.23,39.035988866087
"1556","CTXS.OQ",0,3752565000,7.3,88455000,73347000,187854000,490888000,90548000,1.97,2011,45.42454317,45.42454317,100,2011.1,58.49538994,2011-03-31,"Software & IT Services",0.390446836372928,0,0.482012626827217,0.77,41.8178306773766,0.23,39.035988866087
"1557","CTXS.OQ",0,3703600000,7.75,115942000,93756000,187490000,529724000,82003000,2.6,2010,32.10429541,32.10429541,93.75,2010.4,54.47413049,2010-12-31,"Software & IT Services",0.500058669795722,0,0.437372659875193,0.77,28.610366160961,0.23,41.01575143
"1558","CTXS.OQ",0,3496987000,7.34,87177000,87779000,187735000,472233000,87399000,2.58,2010,32.10429541,32.10429541,93.75,2010.3,54.33876136,2010-09-30,"Software & IT Services",0.46756864729539,0,0.465544517538019,0.77,28.610366160961,0.23,41.01575143
"1559","CVX.N",2.3691e+10,2.37428e+11,74.25,-8.405e+09,-7.094e+09,1882168100,3.4676e+10,2.72e+08,-2.87,2019,87.7315516,61.51283462,35.29411765,2019.4,120.51,2019-12-31,"Energy",-3.76905760967897,0.0997818285964587,0.144514190841934,0.76,87.1859987768421,0.24,85.2490316533333
"1560","CVX.N",2.5056e+10,2.56537e+11,80.03,4.049e+09,3.01e+09,1890872190,3.4724e+10,1.68e+08,1.17,2019,87.7315516,61.51283462,35.29411765,2019.3,118.6,2019-09-30,"Energy",1.5918579880325,0.097670121658864,0.0888478877041393,0.76,87.1859987768421,0.24,85.2490316533333
"1561","CVX.N",2.5061e+10,2.55878e+11,80.01,5.935e+09,4.29e+09,1898418470,3.6329e+10,1.41e+08,1.67,2019,87.7315516,61.51283462,35.29411765,2019.2,124.44,2019-06-30,"Energy",2.25977573848615,0.0979412063561541,0.0742723494467476,0.76,87.1859987768421,0.24,85.2490316533333
"1562","CVX.N",2.6064e+10,2.56809e+11,79.03,3.957e+09,2.642e+09,1904726060,3.4427e+10,1.89e+08,1.03,2019,87.7315516,61.51283462,35.29411765,2019.1,123.18,2019-03-31,"Energy",1.38707610269164,0.101491770148242,0.0992268673008023,0.76,87.1859987768421,0.24,85.2490316533333
